#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
2343,Esmil Valencia,806982,806982,sa3021082,,HOU,OF,OF
2344,Esneider Gomez,691438,691438,sa3015543,,COL,3B,3B
2345,Esney Chacon,672623,672623,sa3003267,,DET,OF,OF
2346,Estanli Castillo,682658,682658,sa3008763,,FA,OF,OF
2347,Estanlin Cassiani,693790,693790,sa3016543,,SF,OF,OF
2348,Estarlin Rodriguez,677674,677674,sa3004871,,ATL,RP,RP
2349,Esteban Gonzalez,691416,691416,,,CLE,,
2350,Esteban Mejia,800354,800354,sa3018527,,TEX,SS,SS
2351,Esteban Quiroz,606019,606019,19780,10787,PHI,SS,SS
2352,Esteury Ruiz,665923,665923,21780,10193,OAK,OF,OF
2353,Estevan Florial,664314,664314,19151,10194,NYY,OF,OF
2354,Estiven Giron,800396,800396,sa3019440,,SD,C,C
2355,Estiven Machado,692497,692497,sa3014715,,TOR,SS,SS
2356,Estuar Suero,800209,800209,sa3018481,,PIT,OF,OF
2357,Ethan Hankins,677945,677945,sa3008589,10195,CLE,SP,SP
2358,Ethan Hearn,683001,683001,sa3011502,,CHC,C,C
2359,Ethan Lindow,676600,676600,sa3005028,,SEA,SP,SP
2360,Ethan Murray,696140,696140,sa3017051,,MIL,SS,SS
2361,Ethan Paul,663871,663871,sa3011423,,FA,SS,SS
2362,Ethan Roberts,681799,681799,24930,11361,CHC,RP,RP
2363,Ethan Routzahn,701240,701240,sa3017206,,SD,RP,RP
2364,Ethan Salas,806956,806956,sa3020881,,SD,C,C
2365,Ethan Skender,663690,663690,sa3010268,,FA,3B,3B
2366,Ethan Small,663629,663629,26364,10992,MIL,RP,RP
2367,Ethan Wilson,681159,681159,sa3017329,,PHI,OF,OF
2368,Ethan Workinger,689688,689688,sa3015166,,ATL,OF,OF
2369,Eudys Carrasco,683626,683626,sa3009552,,FA,3B,3B
2370,Eugenio Suarez,553993,12552,12552,8805,SEA,3B,3B
2371,Euri Montero,693759,693759,sa3015989,,MIA,RP,RP
2372,Euribiel Angeles,683494,683494,sa3008877,,OAK,SS,SS
2373,Eury Perez,691587,691587,27768,11591,MIA,SP,SP
2374,Evan Alexander,670116,670116,sa918444,,FA,OF,OF
2375,Evan Carter,694497,694497,sa3014490,11753,TEX,OF,OF
2376,Evan Edwards,657212,657212,sa3009866,,TB,1B,1B
2377,Evan Fitterer,683157,683157,sa3011433,,MIA,SP,SP
2378,Evan Gates,688753,688753,sa3017311,,SF,RP,RP
2379,Evan Kravetz,667478,667478,sa3010559,,CIN,SP,SP
2380,Evan Kruczynski,676358,676358,sa3004341,,FA,RP,RP
2381,Evan Lee,681885,681885,24988,11338,WSH,RP,RP
2382,Evan Longoria,446334,9368,9368,6782,ARI,3B,3B
2383,Evan Marshall,605359,12297,12297,,LAA,RP,RP
2384,Evan Marzilli,608685,13771,,,HOU,OF,OF
2385,Evan McKendry,679928,679928,sa3010787,,MIL,RP,RP
2386,Evan Mendoza,656734,656734,sa3002836,10883,SD,3B,3B
2387,Evan Miller,670377,670377,sa915725,,FA,RP,RP
2388,Evan Phillips,623465,623465,17734,9635,LAD,RP,RP
2389,Evan Reifert,682126,682126,sa3014860,11630,TB,RP,RP
2390,Evan Scribner,519267,7525,,8055,TB,RP,RP
2391,Evan Sisk,681895,681895,sa3007612,,KC,RP,RP
2392,Evan Skoug,656967,656967,sa829713,,FA,C,C
2393,Evan Taylor,681117,681117,sa3019950,,MIA,RP,RP
2394,Evan White,657108,657108,20078,10196,SEA,1B,1B
2395,Everhett Hazelwood,689185,689185,sa3017197,,CHW,RP,RP
2396,Everson Pereira,677592,677592,sa3007034,10197,NYY,OF,OF
2397,Eward Rodriguez,699201,699201,sa3018293,,TEX,SP,SP
2398,Ewing Matos,808318,808318,sa3021245,,MIN,OF,OF
2399,Ewry Espinal,691919,691919,sa3015588,,PIT,OF,OF
2400,Eybersson Polanco,702882,702882,sa3018301,,BOS,SP,SP
2401,Eyke Ugueto,808711,808711,sa3021305,,CHW,SS,SS
2402,Ezequiel Duran,677649,677649,23733,11370,TEX,SS/3B/ OF,2B/SS/ 3B/OF
2403,Ezequiel Pagan,681868,681868,sa3007975,,CHC,OF,OF
2404,Ezequiel Surun,700332,700332,sa3015860,,ARI,SS,SS
2405,Ezequiel Tovar,678662,678662,24064,11346,COL,SS,SS
2406,Fabian Lopez,808500,808500,sa3021276,,MIA,SS,SS
2407,Fabian Pertuz,678285,678285,sa3005500,,CHC,SS,SS
2408,Fabian Urbina,691543,691543,sa3011668,,PIT,3B,3B
2409,Fabio Villadiego,698980,698980,sa3015762,,SF,OF,OF
2410,Fabricio Macias,671246,671246,sa927338,,PIT,OF,OF
2411,Fabricio Valera,800376,800376,sa3018539,,MIL,OF,OF
2412,Facundo Velasquez,808278,808278,sa3021227,,STL,OF,OF
2413,Fadriel Cruz,677571,677571,sa3005476,,COL,2B,2B
2414,Faruk De La Cruz,800410,800410,sa3018554,,TOR,C,C
2415,Federico Polanco,678836,678836,sa3005571,,FA,SS,SS
2416,Felipe Paulino,462956,462956,,,HOU,P,P
2417,Felix Amparo,808118,808118,sa3021180,,BAL,SS,SS
2418,Felix Bautista,642585,642585,20666,11379,BAL,RP,RP
2419,Felix Familia,672445,672445,sa3003213,,FA,C,C
2420,Felix Hernandez,433587,4772,4772,5256,FA,SP,SP
2421,Felix Morrobel,807011,807011,sa3021103,,LAA,SS,SS
2422,Felix Negueis,679350,679350,sa3008739,,FA,OF,OF
2423,Felix Paulino,656077,656077,sa828972,,FA,RP,RP
2424,Felix Pena,570240,13403,13403,,FA,RP,RP
2425,Felix Reyes,694025,694025,sa3015688,,PHI,OF,OF
2426,Felix Salguera,683658,683658,sa3008914,,TB,C,C
2427,Felix Stevens,685474,685474,sa3008946,,CHC,OF,OF
2428,Felix Tena,700170,700170,sa3015847,,COL,OF,OF
2429,Felix Valerio,680589,680589,sa3005613,,MIL,2B,2B
2430,Felnin Celesten,806958,806958,,,SEA,,
2431,Fernando Abad,472551,4994,4994,7932,COL,RP,RP
2432,Fernando Cruz,518585,518585,7048,11557,CIN,RP,RP
2433,Fernando Diaz,685735,685735,sa3009338,,STL,1B,1B
2434,Fernando Guanare,699121,699121,sa3015496,,LAA,SP,SP
2435,Fernando Hernandez,691895,691895,sa3015582,,PHI,3B,3B
2436,Fernando Peguero,800387,800387,sa3018546,,BAL,2B,2B
2437,Fernando Romero,622864,622864,15885,,LAA,RP,RP
2438,Fernando Roquez,808078,808078,sa3021163,,STL,OF,OF
2439,Fernando Tatis Jr.,665487,665487,19709,9948,SD,SS/OF,SS/OF
2440,Fernando Villalobos,682655,682655,sa3011114,,NYM,C,C
2441,Fernery Ozuna,642271,642271,,,TEX,P,P
2442,Fidel Castro,669858,669858,sa3003175,,FA,OF,OF
2443,Fidel Montero,700320,700320,sa3015856,,NYY,OF,OF
2444,Filippo Di Turi,806995,806995,sa3021093,,MIL,SS,SS
2445,Fineas Del Bonta-Smith,687486,687486,sa3010821,,COL,RP,RP
2446,Florencio Serrano,677568,677568,sa3010124,,TEX,SP,SP
2447,Ford Proctor,665154,665154,21634,11140,SF,SS,SS
2448,Forrest Wall,657088,657088,16496,8944,ATL,2b,2b
2449,Forrest Whitley,666215,666215,sa917930,9817,HOU,SP,SP
2450,Foster Griffin,656492,656492,16432,,FA,RP,RP
2451,Frailyn Abreu,693177,693177,sa3016317,,FA,3B,3B
2452,Frainyer Chavez,669413,669413,sa3007019,10395,TEX,SS,SS
2453,Framber Valdez,664285,664285,17295,10083,HOU,SP,SP
2454,Fran Alduey,694199,694199,,,CLE,,
2455,Franchy Cordero,614173,614173,14567,9541,NYY,1B/OF,1B/OF
2456,Francinel Martina,687850,687850,sa3010898,,FA,2B,2B
2457,Francis Marte,807959,807959,sa3022118,,OAK,SP,SP
2458,Francis Martes,642564,642564,17303,9671,FA,RP,RP
2459,Francisco Acuna,672696,672696,sa3003291,,PIT,SS,SS
2460,Francisco Alvarez,682626,682626,26121,11118,NYM,C,C
2461,Francisco Del Valle,669303,669303,sa918323,,FA,OF,OF
2462,Francisco Floyd,682853,682853,sa3008821,,ATL,SS,SS
2463,Francisco Hernandez,677731,677731,sa3004942,,STL,3B,3B
2464,Francisco Laya,699216,699216,sa3016335,,FA,OF,OF
2465,Francisco Lindor,596019,12916,12916,8226,NYM,SS,SS
2466,Francisco Liriano,434538,3201,3201,4894,FA,RP,RP
2467,Francisco Mejia,642336,16403,16403,9548,TB,C,C
2468,Francisco Morales,672839,672839,22913,10198,PHI,RP,RP
2469,Francisco Morao,808262,808262,sa3022130,,BAL,SP,SP
2470,Francisco Nina,800502,800502,sa3018962,,FA,OF,OF
2471,Francisco Palma,678686,678686,sa3006193,,FA,OF,OF
2472,Francisco Peguero,501317,501317,,,MIN,,
2473,Francisco Pena,506747,8298,8298,,FA,C,C
2474,Francisco Perez,660906,660906,21018,11259,OAK,RP,RP
2475,Francisco Tostado,676762,676762,sa3007030,,WSH,1B,1B
2476,Francisco Urbaez,688005,688005,sa3014944,,CIN,2B,2B
2477,Franco Aleman,680916,680916,sa3018178,,CLE,SP,SP
2478,Frander Veras,684328,684328,sa3008723,,CHW,RP,RP
2479,Frandy Almonte,699200,699200,sa3015808,,TEX,OF,OF
2480,Frandy Duran,812461,812461,sa3021318,,OAK,OF,OF
2481,Frank Astacio,683400,683400,sa3008856,,FA,3B,3B
2482,Frank Duncan,641538,641538,sa738963,,FA,SP,SP
2483,Frank German,681464,681464,24750,,BOS,RP,RP
2484,Frank Hernandez,693746,693746,sa3015678,,CHC,OF,OF
2485,Frank Mozzicato,700924,700924,sa3018242,,KC,SP,SP
2486,Frank Nigro,688507,688507,,,MIN,,
2487,Frank Rodriguez,684491,684491,sa3009330,,LAD,C,C
2488,Frank Rubio,676298,676298,sa3005162,,SF,RP,RP
2489,Frank Schwindel,643524,643524,15351,,FA,1B,1B
2490,Frankie Montas,593423,14309,14309,9103,NYY,SP,SP
2491,Franklin Arias,808265,808265,sa3021845,,BOS,SS,SS
2492,Franklin Barreto,620439,15519,15519,,WSH,2B,2B/SS
2493,Franklin Dacosta,672374,672374,sa3002925,,TB,SP,SP
2494,Franklin Labour,665780,665780,sa916848,,FA,OF,OF
2495,Franklin Linares,685438,685438,sa3009820,,FA,OF,OF
2496,Franklin Lopez,800157,800157,sa3018936,,COL,C,C
2497,Franklin Marquez,692452,692452,sa3015305,,WSH,RP,RP
2498,Franklin Perez,658530,658530,sa873722,,FA,RP,RP
2499,Franklin Sanchez,692845,692845,sa3015157,,MIA,SP,SP
2500,Franklin Soto,672763,672763,sa3003328,,FA,SS,SS
2501,Franklin Torres,650660,650660,sa830300,,FA,2B,2B
2502,Franklyn Kilome,642584,642584,17861,,FA,RP,RP
2503,Franmil Reyes,614177,614177,14566,10029,WSH,DH,OF
2504,Franny Cobos,678725,678725,sa3006494,,HOU,RP,RP
2505,Franyer Noria,800356,800356,sa3018528,,BOS,2B,2B
2506,Fraser Ellard,686642,686642,sa3016907,,CHW,RP,RP
2507,Fray Morelo,685573,685573,sa3009815,,MIL,RP,RP
2508,Fred Schlichtholz,668880,668880,sa3004455,,SD,RP,RP
2509,Freddie Freeman,518692,5361,5361,7793,LAD,1B,1B
2510,Freddvil Chevez,673882,673882,sa3003413,,FA,1B,1B
2511,Freddy Fermin,666023,666023,21840,11514,KC,C,C
2512,Freddy Galvis,520471,6609,6609,,FA,SS,SS/3B
2513,Freddy Guilamo,683414,683414,sa3009297,,HOU,C,C
2514,Freddy Pacheco,681643,681643,sa3006164,,DET,RP,RP
2515,Freddy Peralta,642547,642547,18679,9915,MIL,SP,SP
2516,Freddy Tarnok,676206,676206,23324,11335,OAK,RP,RP
2517,Freddy Zamora,668965,668965,sa3014500,,MIL,SS,SS
2518,Frederick Bencosme,695930,695930,sa3016779,,BAL,SS,SS
2519,Frederick Cuevas,660663,660663,sa872550,,FA,OF,OF
2520,Freili Encarnacion,703175,703175,sa3018414,,BOS,SS,SS
2521,Freuddy Batista,673945,673945,sa3002866,,SEA,C,C
2522,Freylin Minyety,700824,700824,sa3017341,,PHI,2B,2B
2523,Gabe Klobosits,656620,656620,19881,,TOR,RP,RP
2524,Gabe Matthews,687346,687346,sa3016920,,LAA,1B,1B
2525,Gabe Mosser,682077,682077,sa3006834,,SD,SP,SP
2526,Gabe Snyder,676376,676376,sa3006880,,FA,1B,1B
2527,Gabe Speier,642100,642100,17170,10688,SEA,RP,RP
2528,Gabriel Agostini,698989,698989,sa3015488,,WSH,SP,SP
2529,Gabriel Araujo,800250,800250,sa3019310,,ARI,OF,OF
2530,Gabriel Arias,672356,672356,22563,10200,CLE,1B/SS/ 3B/OF,1B/SS/ 3B/OF
2531,Gabriel Bersing,693810,693810,sa3016319,,NYY,1B,1B
2532,Gabriel Cancel,663708,663708,sa875231,,FA,2b,2b
2533,Gabriel Colmenarez,808300,808300,sa3022020,,MIL,SP,SP
2534,Gabriel Garcia,663696,663696,sa875999,,FA,3B,3B
2535,Gabriel Gil,679198,679198,sa3005935,,FA,C,C
2536,Gabriel Gonzalez,694224,694224,sa3015723,,SEA,OF,OF
2537,Gabriel Holt,686746,686746,sa3011899,,FA,2B,2B
2538,Gabriel Hughes,687312,687312,sa3020661,,COL,SP,SP
2539,Gabriel Lara,808106,808106,sa3021177,,NYY,OF,OF
2540,Gabriel Martinez,683447,683447,sa3008865,,TOR,OF,OF
2541,Gabriel Moncada,682732,682732,sa3008789,,SEA,1B,1B
2542,Gabriel Moreno,672515,672515,22664,11117,ARI,C,C
2543,Gabriel Ponce,676362,676362,sa3009985,,TOR,RP,RP
2544,Gabriel Reyes,694050,694050,sa3016833,,DET,SP,SP
2545,Gabriel Rincones Jr.,687282,687282,sa3020758,,PHI,OF,OF
2546,Gabriel Rodriguez,682621,682621,sa3008744,10396,CLE,SS,SS
2547,Gabriel Rodriguez,676082,676082,sa3007219,10396,COL,RP,RP
2548,Gabriel Sequeira,679780,679780,sa3014858,,DET,RP,RP
2549,Gabriel Terrero,700175,700175,sa3015849,,COL,1B,1B
2550,Gabriel Terrero,808239,808239,sa3021213,,NYY,2B,2B
2551,Gabriel Yanez,673394,673394,sa3005332,,MIN,RP,RP
2552,Gabriel Ynoa,593679,12938,12938,9315,FA,SP,SP
2553,Gage Canning,663561,663561,sa3006711,,FA,OF,OF
2554,Gage Workman,669398,669398,sa3014441,,DET,SS,SS
2555,Gaige Howard,693515,693515,sa3018245,,LAD,OF,OF
2556,Gareth Morgan,601712,601712,sa828708,,FA,OF,OF
2557,Garrett Acton,670183,670183,27583,11759,FA,RP,RP
2558,Garrett Burhenn,696148,696148,sa3018173,,DET,SP,SP
2559,Garrett Cleavinger,664076,664076,17897,10769,TB,RP,RP
2560,Garrett Cooper,643265,643265,15279,9705,SD,1B,1B
2561,Garrett Crochet,676979,676979,27463,10900,CHW,RP,RP
2562,Garrett Davila,663657,663657,sa875052,,CHW,SP,SP
2563,Garrett Frechette,683102,683102,sa3010636,,SF,1B,1B
2564,Garrett Hampson,641658,641658,19262,9983,MIA,2B/SS/ OF,2B/SS/ 3B/OF
2565,Garrett Hawkins,678184,678184,sa3017383,,SD,SP,SP
2566,Garrett Hill,682051,682051,25097,11507,DET,RP,RP
2567,Garrett Hiott,687997,687997,sa3009972,,FA,OF,OF
2568,Garrett McGowan,694810,694810,sa3020208,,FA,OF,OF
2569,Garrett Mitchell,669003,669003,27555,11204,MIL,OF,OF
2570,Garrett Richards,572070,9784,9784,,FA,RP,RP
2571,Garrett Saunders,689837,689837,sa3010909,,FA,SS,SS
2572,Garrett Schoenle,676881,676881,sa3016937,,CHW,RP,RP
2573,Garrett Spain,696521,696521,sa3017174,,TOR,OF,OF
2574,Garrett Stallings,668831,668831,sa3014457,,BAL,SP,SP
2575,Garrett Stubbs,596117,596117,18067,10201,PHI,C,C
2576,Garrett Whitley,663605,663605,sa874244,,FA,OF,OF
2577,Garrett Whitlock,676477,676477,20191,11190,BOS,SP,SP
2578,Garrett Williams,624526,624526,sa738512,,OAK,SP,SP
2579,Garrett Wolforth,663446,663446,sa876111,,HOU,C,C
2580,Garrison Schwartz,673859,673859,sa3003956,,FA,OF,OF
2581,Garvin Alston,664691,664691,sa3010238,,WSH,RP,RP
2582,Gary Mattis,669013,669013,sa3019524,,FA,OF,OF
2583,Gary Sanchez,596142,11442,11442,8212,SD,C,C
2584,Gavin Cecchini,608325,17005,17005,,FA,2B,2B
2585,Gavin Collins,641468,641468,sa857219,,FA,3b,3b
2586,Gavin Collyer,686560,686560,sa3011742,,TEX,SP,SP
2587,Gavin Conticello,695521,695521,sa3017770,,ARI,3B,3B
2588,Gavin Cross,688457,688457,sa3019985,,KC,OF,OF
2589,Gavin Floyd,425856,3886,,,TOR,RP,RP
2590,Gavin Hollowell,668970,668970,25427,11577,COL,RP,RP
2591,Gavin Jones,689435,689435,sa3010049,,FA,3B,3B
2592,Gavin Logan,678099,678099,sa3020191,,ARI,C,C
2593,Gavin Lux,666158,666158,19955,10203,LAD,2B/OF,2B/OF
2594,Gavin Sheets,657757,657757,19901,10204,CHW,1B/OF,1B/OF
2595,Gavin Stone,694813,694813,27792,11587,LAD,SP,SP
2596,Gavin Stupienski,669279,669279,sa913367,,FA,C,C
2597,Gavin Williams,668909,668909,30122,11590,CLE,SP,SP
2598,Gedionne Marlin,699203,699203,sa3015809,,TEX,2B,2B
2599,Geisel Cepeda,808206,808206,sa3020717,,TEX,OF,OF
2600,Geison Urbaez,696064,696064,sa3015135,,TOR,RP,RP
2601,Genderson Zapata,698988,698988,sa3017613,,WSH,SP,SP
2602,Genesis Cabrera,650893,650893,17490,10447,TOR,RP,RP
2603,Geoff Hartlieb,664129,664129,19558,10623,MIA,RP,RP
2604,Geoffrey Gilbert,687280,687280,sa3020807,,NYY,RP,RP
2605,George Feliz,692031,692031,,,SEA,OF,OF
2606,George Kirby,669923,669923,25436,10874,SEA,SP,SP
2607,George Soriano,666277,666277,21863,11684,MIA,RP,RP
2608,George Springer,543807,12856,12856,8433,TOR,OF,OF
2609,George Valera,671655,671655,sa3006872,10205,CLE,OF,OF
2610,Geovanny Planchart,685712,685712,sa3009334,,PIT,C,C
2611,Gerald Mejia,694056,694056,sa3016925,,NYM,OF,OF
2612,Geraldi Diaz,673145,673145,sa3002635,,WSH,C,C
2613,Geraldo Perdomo,672695,672695,22799,10397,ARI,2B/SS,2B/SS/ 3B
2614,Geraldo Quintero,684852,684852,sa3008942,,ATL,2B,2B
2615,Gerard Ramos,678647,678647,sa3005536,,FA,OF,OF
2616,Gerardo Carrillo,672629,672629,sa3002790,11054,WSH,RP,RP
2617,Gerardo Hernandez,698925,698925,sa3016253,,MIA,RP,RP
2618,Gerardo Parra,467827,8553,8553,,FA,OF,OF
2619,Gerardo Reyes,622103,622103,16306,10488,LAA,RP,RP
2620,Gerardo Rodriguez,808269,808269,sa3021614,,BOS,C,C
2621,Gerelmi Maldonado,698965,698965,sa3016018,,SF,SP,SP
2622,Gerlin Rosario,703895,703895,sa3019251,,TB,SP,SP
2623,Germain Noriega,801254,801254,sa3018968,,NYM,OF,OF
2624,Germain Ruiz,691593,691593,sa3015563,,MIA,OF,OF
2625,German Guilarte,692032,692032,sa3016539,,SEA,C,C
2626,German Marquez,608566,15038,15038,9295,COL,SP,SP
2627,German Ortiz,699000,699000,sa3018011,,OAK,3B,3B
2628,German Ramirez,806993,806993,sa3021092,,HOU,SS,SS
2629,German Tapia,700272,700272,sa3015850,,LAD,OF,OF
2630,Gerrit Cole,543037,13125,13125,8231,NYY,SP,SP
2631,Gerson Bautista,639373,639373,19256,,FA,RP,RP
2632,Gerson Molina,683554,683554,sa3008657,,FA,OF,OF
2633,Gerson Moreno,642575,642575,sa736656,9891,WSH,SP,SP
2634,Gery Holguin,800368,800368,sa3018534,,MIL,SS,SS
2635,Geuri Lubo,702895,702895,sa3017122,,CHC,SS,SS
2636,Geyber Blanco,809770,809770,sa3021644,,NYY,2B,2B
2637,Ghordy Santos,672775,672775,sa3003331,,SF,SS,SS
2638,Gian Zapata,806979,806979,sa3021079,,ARI,OF,OF
2639,Giancarlo Stanton,519317,4949,4949,7789,NYY,OF,OF
2640,Giancarlos Santana,682802,682802,sa3008809,,FA,OF,OF
2641,Gianluca Dalatri,668662,668662,sa3015119,,STL,RP,RP
2642,Gianpaul Gonzalez,657595,657595,sa829276,,FA,C,C
2643,Gilbert Lara,658677,658677,sa877337,,BAL,SS,SS
2644,Gilberto Alcala,691912,691912,sa3019045,,PIT,SP,SP
2645,Gilberto Celestino,665482,665482,20233,10763,MIN,OF,OF
2646,Gilberto Jimenez,678362,678362,sa3005507,,BOS,OF,OF
2647,Gilberto Rojas,801178,801178,sa3018966,,CIN,C,C
2648,Gilberto Vizcarra,672953,672953,sa3002865,,SD,C,C
2649,Gio Gonzalez,461829,7448,7448,,FA,SP,SP
2650,Gio Urshela,570482,10681,10681,9069,LAA,1B/3B,1B/3B
2651,Gionti Turner,682090,682090,sa3007326,,TB,2B,2B
2652,Giovanny Gallegos,606149,606149,14986,9526,STL,RP,RP
2653,Gleiber Morales,693762,693762,sa3015991,,CHC,RP,RP
2654,Gleider Figuereo,699213,699213,sa3015813,,TEX,3B,3B
2655,Gleiner Diaz,699695,699695,sa3015501,,SEA,SP,SP
2656,Glenn Otto,657248,657248,21366,11269,TEX,SP,SP
2657,Glenn Santiago,687426,687426,sa3010341,,TOR,SS,SS
2658,Glenn Sparkman,642098,642098,15200,,FA,RP,RP
2659,Gleyber Torres,650402,16997,16997,9778,NYY,2B,2B
2660,Godwin Bennett,700285,700285,sa3016191,,CHW,OF,OF
2661,Gordon Graceffo,700669,700669,sa3016849,11598,STL,SP,SP
2662,Gosuke Katoh,641741,641741,15697,,FA,2b,2b
2663,Grabiel Salazar,692755,692755,sa3015667,,BAL,OF,OF
2664,Grae Kessinger,666197,666197,25813,11804,HOU,SS,SS
2665,Graeme Stinson,666209,666209,sa3011900,,TB,RP,RP
2666,Graham Ashcraft,668933,668933,27552,11417,CIN,SP,SP
2667,Graham Hoffman,668977,668977,sa3018238,,BOS,RP,RP
2668,Graham Pauley,688363,688363,sa3019858,,SD,2B,2B
2669,Graham Spraker,676942,676942,sa3004024,,TB,RP,RP
2670,Grant Anderson,681982,681982,20546,11799,TEX,RP,RP
2671,Grant Black,667176,667176,sa3014846,,STL,RP,RP
2672,Grant Dayton,594795,11203,11203,,FA,RP,RP
2673,Grant Gambrell,669183,669183,sa3011129,,BOS,SP,SP
2674,Grant Hartwig,701643,701643,29946,11814,NYM,RP,RP
2675,Grant Holman,680880,680880,sa3017749,,OAK,SP,SP
2676,Grant Holmes,656550,16944,sa828669,,ATL,RP,RP
2677,Grant Judkins,680420,680420,sa3015004,,OAK,SP,SP
2678,Grant Koch,667428,667428,sa3008180,,PIT,C,C
2679,Grant Lavigne,680693,680693,sa3007743,10206,COL,1B,1B
2680,Grant Little,668696,668696,sa3008031,,SD,OF,OF
2681,Grant McCray,687529,687529,sa3010042,,SF,OF,OF
2682,Grant Richardson,685300,685300,sa3016964,,NYY,OF,OF
2683,Grant Witherspoon,680710,680710,sa3007047,,FA,OF,OF
2684,Grant Wolfram,664991,664991,sa3008313,,TEX,SP,SP
2685,Grantham Williams,681260,681260,sa3006724,,FA,SS,SS
2686,Gray Fenter,663383,663383,sa875233,,NYY,RP,RP
2687,Grayson Byrd,656282,656282,sa3010387,,FA,1B,1B
2688,Grayson Rodriguez,680570,680570,24492,10207,BAL,SP,SP
2689,Greg Allen,656185,16623,16623,9744,NYY,OF,OF
2690,Greg Bird,595885,14131,14131,,FA,1B,1B
2691,Greg Cullen,681888,681888,sa3007069,,BAL,2B,2B
2692,Greg Deichmann,656364,656364,19872,,OAK,OF,OF
2693,Greg Garcia,594824,10951,10951,,FA,2B/3B,2B/3B
2694,Greg Holland,518813,7196,7196,,FA,RP,RP
2695,Greg Jones,675659,675659,sa3010151,,TB,SS,SS
2696,Greg Weissert,669711,669711,20375,10585,NYY,RP,RP
2697,Gregori Cano,703939,703939,sa3018442,,TOR,3B,3B
2698,Gregori Vasquez,660751,660751,sa873328,,BAL,RP,RP
2699,Gregory Barrios,699126,699126,sa3015800,,MIL,SS,SS
2700,Gregory Duran,691625,691625,sa3016533,,MIN,1B,1B
2701,Gregory Mota,805697,805697,sa3019602,,MIA,3B,3B
2702,Gregory Polanco,570256,12907,12907,,FA,OF,OF
2703,Gregory Santos,666619,666619,21894,11166,CHW,RP,RP
2704,Gregory Soto,642397,642397,19677,9892,PHI,RP,RP
2705,Grenny Cumana,640488,640488,sa735846,,FA,SS,SS
2706,Greyber Altamirano,805680,805680,sa3019570,,MIA,SS,SS
2707,Greyson Jenista,680571,680571,sa3007044,10208,KC,OF,OF
2708,Griff McGarry,676046,676046,sa3017130,,PHI,RP,RP
2709,Griffin Canning,656288,656288,19867,10209,LAA,SP,SP
2710,Griffin Cheney,806187,806187,sa3020142,,TEX,2B,2B
2711,Griffin Conine,665052,665052,sa876060,10210,MIA,OF,OF
2712,Griffin Doersching,701864,701864,sa3020003,,SD,1B,1B
2713,Griffin Jax,643377,643377,20253,11218,MIN,RP,RP
2714,Griffin Lockwood-Powell,674976,674976,sa3019303,,LAD,C,C
2715,Griffin McLarty,687142,687142,sa1115734,,BAL,RP,RP
2716,Griffin Roberts,675965,675965,sa3008483,10895,STL,SP,SP
2717,Gueile Borrome,800284,800284,sa3018496,,CLE,SS,SS
2718,Guillermo Cuevas,702835,702835,sa3016775,,CHW,SP,SP
2719,Guillermo Heredia,628338,18721,18721,,FA,OF,OF
2720,Guillermo Quintana,678733,678733,sa3005916,,FA,C,C
2721,Guillermo Rodriguez,801250,801250,sa3018602,,CHW,SS,SS
2722,Guillermo Williamson,702908,702908,sa3018401,,SF,1B,1B
2723,Guillermo Zuniga,670871,670871,19588,11737,STL,RP,RP
2724,Gunnar Henderson,683002,683002,26289,11108,BAL,SS/3B,SS/3B
2725,Gunnar Hoglund,680684,680684,sa3019785,,OAK,SP,SP
2726,Gunnar Troutwine,676149,676149,sa3006785,,FA,C,C
2727,Gunner Mayer,686763,686763,sa3011199,,PHI,SP,SP
2728,Gus Varland,681402,681402,24737,11731,LAD,RP,RP
2729,Gustavo Armas,700297,700297,sa3015852,,PIT,OF,OF
2730,Gustavo Campero,672569,672569,sa3003242,,LAA,C,C
2731,Gustavo Marquez,699317,699317,sa3015833,,FA,OF,OF
2732,Gustavo Marquez,808009,808009,sa3021138,,SD,OF,OF
2733,Gustavo Rivas,698987,698987,sa3016503,,WSH,SP,SP
2734,Guy Lipscomb Jr.,805865,805865,sa3020764,,CLE,OF,OF
2735,Ha-Seong Kim,673490,673490,27506,11147,SD,2B/SS/ 3B,2B/SS/ 3B
2736,Hagen Danner,668470,668470,sa3004501,,TOR,RP,RP
2737,Hamlet Garcia,808697,808697,sa3021022,,MIA,SP,SP
2738,Hamlet Marte,606189,606189,sa597218,,LAD,C,C
2739,Hancel Almonte,808114,808114,sa3021179,,STL,OF,OF
2740,Hancel Rincon,684516,684516,sa3009629,,STL,SP,SP
2741,Hans Crouse,668968,668968,22192,10211,PHI,RP,RP
2742,Hans Montero,694215,694215,sa3016321,,NYY,SS,SS
2743,Hansel Otamendi,686304,686304,sa3009340,,FA,OF,OF
2744,Hansel Robles,570663,11801,11801,,FA,RP,RP
2745,Hanser Alberto,593643,11902,11902,9052,FA,2B/3B,2B/3B
2746,Hao-Yu Lee,701678,701678,sa3017863,,DET,SS,SS
2747,Harol Gonzalez,656083,656083,sa828505,,FA,SP,SP
2748,Harold Castro,605612,605612,14691,10111,COL,1B/2B/ 3B/OF,1B/2B/ SS/3B/ OF
2749,Harold Chirino,666785,666785,sa917637,,MIL,RP,RP
