#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
5034,Mike Burrows,681347,681347,sa3008517,11619,PIT,SP,SP
5035,Mike Clevinger,605182,12808,12808,9210,CHW,SP,SP
5036,Mike Fiers,571666,7754,7754,8190,FA,SP,SP
5037,Mike Foltynewicz,592314,10811,10811,,FA,SP,SP
5038,Mike Ford,645801,645801,15585,9929,SEA,1B,1B
5039,Mike Freeman,502273,11241,11241,,FA,DH,SS
5040,Mike Hauschild,623434,623434,14033,,FA,RP,RP
5041,Mike Ibarguen,699308,699308,sa3015830,,FA,OF,OF
5042,Mike Jarvis,690448,690448,sa3017401,,PIT,SS,SS
5043,Mike Kickham,592464,592464,11618,,FA,RP,RP
5044,Mike Leake,502190,10130,10130,,FA,SP,SP
5045,Mike Mayers,594577,15451,15451,9414,CHW,SP,SP
5046,Mike Minor,501985,10021,10021,,FA,SP,SP
5047,Mike Montgomery,543557,4869,4869,,LAD,RP,RP
5048,Mike Morin,573046,13442,13442,8771,ATL,RP,RP
5049,Mike Moustakas,519058,4892,4892,7087,LAA,1B/3B,1B/3B
5050,Mike Ohlman,572000,10347,,,NYY,C,C
5051,Mike Salvatore,663682,663682,sa3011254,,SEA,SS,SS
5052,Mike Shawaryn,642067,642067,19495,,FA,RP,RP
5053,Mike Tauchman,643565,15274,15274,9698,CHC,OF,OF
5054,Mike Trout,545361,10155,10155,7689,LAA,OF,OF
5055,Mike Vasil,678024,678024,sa3017915,,NYM,SP,SP
5056,Mike Wright Jr.,605541,12586,12586,,FA,RP,RP
5057,Mike Yastrzemski,573262,573262,14854,10626,SF,OF,OF
5058,Mike Zunino,572287,13265,13265,8419,FA,C,C
5059,Mikey Perez,668882,668882,sa3017901,,MIN,2B,2B
5060,Mikey Romero,702540,702540,,,BOS,,
5061,Mikie Mahtook,543484,13130,13130,,FA,OF,OF
5062,Milan Tolentino,675455,675455,sa3014544,,CLE,SS,SS
5063,Miles Mastrobuoni,670156,670156,20017,10956,CHC,2b,2b
5064,Miles Mikolas,571945,571945,9803,9819,STL,SP,SP
5065,Milkar Perez,683529,683529,sa3008883,,SEA,3B,3B
5066,Miller Hogan,676949,676949,sa3007806,,TB,RP,RP
5067,Misael Gonzalez,687113,687113,sa3010164,,CHW,OF,OF
5068,Misael Mojica,800167,800167,sa3018462,,WSH,2B,2B
5069,Misael Tamarez,685377,685377,sa3009632,,HOU,SP,SP
5070,Misael Urbina,682618,682618,sa3008743,10418,MIN,OF,OF
5071,Mishael Deson,682878,682878,sa3008828,,BAL,OF,OF
5072,Mitch Bratt,683352,683352,sa3017719,,TEX,SP,SP
5073,Mitch Garver,641598,15161,15161,9549,TEX,C,C
5074,Mitch Haniger,571745,14274,14274,9431,SF,OF,OF
5075,Mitch Keller,656605,656605,17594,9799,PIT,SP,SP
5076,Mitch Longo,669675,669675,sa874178,,FA,OF,OF
5077,Mitch Moreland,519048,3086,3086,,FA,DH,1B
5078,Mitch Spence,687765,687765,sa1169885,,NYY,SP,SP
5079,Mitch White,669952,669952,19225,9953,TOR,SP,SP
5080,Mitchell Kilkenny,669435,669435,sa3010119,,COL,SP,SP
5081,Mitchell Miller,666202,666202,sa3018279,,PIT,RP,RP
5082,Mitchell Nay,608356,608356,sa657873,,FA,3b,3b
5083,Mitchell Parker,680730,680730,sa3014973,,WSH,SP,SP
5084,Mitchell Roman,670144,670144,sa918259,,CHW,SS,SS
5085,Mitchell Stumpo,686933,686933,sa3011585,,ARI,RP,RP
5086,Mitchell Tolman,664051,664051,sa858829,,ATL,2b,2b
5087,Mitchell Tyranski,680454,680454,sa3011235,,LAD,RP,RP
5088,MJ Melendez,669004,669004,22197,10293,KC,C/OF,C/OF
5089,Modeifi Marte,800029,800029,sa3018445,,ARI,1B,1B
5090,Moises Ballesteros,694208,694208,sa3015713,,CHC,C,C
5091,Moises Brito,804975,804975,sa3018900,,LAD,SP,SP
5092,Moises Castillo,665940,665940,sa917135,,CHW,SS,SS
5093,Moises De La Rosa,800319,800319,sa3018513,,SF,OF,OF
5094,Moises Febrillet,800268,800268,sa3018945,,CHC,3B,3B
5095,Moises Gallardo,691865,691865,sa3017695,,OAK,OF,OF
5096,Moises Gomez,664332,664332,sa875163,,STL,OF,OF
5097,Moises Gomez,656001,656001,sa832779,,MIL,RP,RP
5098,Moises Lopez,808321,808321,sa3021247,,MIN,3B,3B
5099,Moises Lugo,674381,674381,sa3002814,,SD,SP,SP
5100,Moises Molero,800186,800186,sa3018469,,CLE,OF,OF
5101,Moises Moreno,808025,808025,sa3021145,,TB,OF,OF
5102,Moises Paiva,692577,692577,sa3015644,,COL,2B,2B
5103,Moises Ramirez,683247,683247,sa3009296,,FA,3B,3B
5104,Moises Semerite,808320,808320,sa3021246,,BOS,OF,OF
5105,Moises Valero,692603,692603,sa3016128,,DET,C,C
5106,Montana DuRapau,657566,657566,16768,,FA,RP,RP
5107,Monte Harrison,656509,656509,17216,,MIL,OF,OF
5108,Mookie Betts,605141,13611,13611,8638,LAD,2B/SS/ OF,2B/SS/ OF
5109,Morgan McCullough,668833,668833,sa3009868,,KC,2B,2B
5110,Morgan McSweeney,669682,669682,sa3010781,,BAL,RP,RP
5111,Murphy Stehly,693822,693822,sa3020276,,WSH,3B,3B
5112,Mychal Givens,571710,10430,10430,9078,BAL,RP,RP
5113,Myles Emmerson,689880,689880,sa3016862,,LAA,C,C
5114,Myles Gayman,675578,675578,sa3015275,,CIN,RP,RP
5115,Myles Miller,647292,647292,sa3018121,,FA,OF,OF
5116,Myles Straw,664702,664702,17620,10109,CLE,OF,OF
5117,Nabil Crismatt,622503,622503,17732,10887,ARI,RP,RP
5118,Najee Gaskins,684337,684337,sa3011262,,FA,OF,OF
5119,Narbe Cruz,700358,700358,sa3015205,,HOU,2B,2B
5120,Narciso Crook,643271,643271,17473,,BOS,OF,OF
5121,Narciso Polanco,800440,800440,sa3018564,,TB,SS,SS
5122,Nash Knight,665227,665227,sa876814,,FA,2b,2b
5123,Nash Walters,663534,663534,25413,,FA,RP,RP
5124,Nasim Nunez,683083,683083,sa3010695,,MIA,SS,SS
5125,Naswell Paulino,672614,672614,sa3002998,,TOR,SP,SP
5126,Natanael Eusebio,800202,800202,sa3019205,,BOS,OF,OF
5127,Natanael Yuten,800256,800256,sa3018486,,BOS,OF,OF
5128,Nate Eaton,681987,681987,25055,11515,KC,OF,3B/OF
5129,Nate Fisher,688010,688010,25512,,CHW,RP,RP
5130,Nate Jones,518858,4696,4696,,FA,RP,RP
5131,Nate Mondou,670148,670148,19563,,CHW,2b,2b
5132,Nate Nolan,669916,669916,sa918101,,FA,C,C
5133,Nate Pearson,663878,663878,20160,10295,TOR,RP,RP
5134,Nate Savino,691014,691014,,,ARI,P,P
5135,Nathan Burns,685124,685124,sa3017309,,LAA,RP,RP
5136,Nathan Church,701675,701675,sa3019842,,STL,OF,OF
5137,Nathan Eovaldi,543135,9132,9132,8130,TEX,SP,SP
5138,Nathan Furman,801501,801501,sa3020763,,CLE,2B,2B
5139,Nathan Hickey,687208,687208,sa3017398,,BOS,C,C
5140,Nathan Landry,806278,806278,sa3020485,,BOS,RP,RP
5141,Nathan Lavender,681320,681320,sa3017917,,NYM,RP,RP
5142,Nathan Lukes,664770,18123,18123,11637,TOR,OF,OF
5143,Nathan Martorella,687210,687210,sa3019978,,SD,1B,1B
5144,Nathan Perry,676598,676598,sa3004756,,FA,C,C
5145,Nathan Soria,682424,682424,sa3007333,,TB,C,C
5146,Nathan Webb,670246,670246,sa918814,,PIT,RP,RP
5147,Nathanael Heredia,678975,678975,sa3009986,,STL,RP,RP
5148,Nathanael Rodriguez,699085,699085,sa3015793,,TB,SS,SS
5149,Nathaniel Lowe,663993,663993,19566,10296,TEX,1B,1B
5150,Nathaniel Ochoa Leyva,692118,692118,,,WSH,,
5151,Nazier Mule,702271,702271,,,CHC,P,P
5152,Neftali Feliz,491703,18,18,7102,FA,RP,RP
5153,Neifi Vasquez,800465,800465,sa3018961,,TB,OF,OF
5154,Neify Rosario,800137,800137,sa3018452,,PHI,OF,OF
5155,Neil Walker,435522,7539,7539,6708,FA,2B,2B
5156,Nelson Alvarez,670389,670389,sa3010783,,TB,RP,RP
5157,Nelson Aranguren,692578,692578,sa3015645,,CLE,C,C
5158,Nelson Beltran,683485,683485,sa3008874,,OAK,3B,3B
5159,Nelson Cruz,443558,2434,2434,5667,FA,DH,DH
5160,Nelson Maldonado,663891,663891,sa3010389,,CHC,1B,1B
5161,Nelson Medina,678729,678729,sa3005549,,NYY,OF,OF
5162,Nelson Rada,703185,703185,sa3018421,,LAA,OF,OF
5163,Nelson Roberto,679947,679947,sa3006595,,FA,OF,OF
5164,Nelson Velazquez,676369,676369,23359,11323,CHC,OF,OF
5165,Neraldo Catalina,683248,683248,sa1172730,,TB,RP,RP
5166,Nerio Rodriguez,672760,672760,sa3003325,,HOU,C,C
5167,Nerwilian Cedeno,683481,683481,sa3010026,,SD,2B,2B
5168,Nestor Chevalier,800138,800138,sa3018933,,SD,OF,OF
5169,Nestor Cortes,641482,641482,17874,9934,NYY,SP,SP
5170,Nestor Heredia,681629,681629,sa3005626,,FA,SS,SS
5171,Nestor Rios,701980,701980,sa3018918,,MIA,C,C
5172,Newremberg Rondon,692598,692598,sa3015653,,DET,C,C
5173,Neyfi Marinez,678881,678881,sa3005931,,FA,OF,OF
5174,Neyfy Castillo,678689,678689,sa3005544,,ARI,3B,3B
5175,Nic Enright,663671,663671,sa3010299,11722,CLE,RP,RP
5176,Nic Kent,684715,684715,sa3017160,,COL,2B,2B
5177,Nicholas Banks,641336,641336,sa873982,,FA,OF,OF
5178,Nicholas Brueser,669191,669191,sa3017324,,FA,1B,1B
5179,Nicholas Cimillo,701177,701177,sa3020129,,PIT,C,C
5180,Nicholas Clarno,805339,805339,sa3019904,,ATL,C,C
5181,Nicholas Conti,665158,665158,sa3010844,,FA,2B,2B
5182,Nicholas Dunn,680709,680709,sa915613,,STL,2B,2B
5183,Nicholas Kahle,685277,685277,sa1115979,,MIL,C,C
5184,Nicholas Lovullo,623517,623517,sa659264,,FA,2b,2b
5185,Nicholas Morreale,687159,687159,sa3011533,,SF,SP,SP
5186,Nicholas Padilla,656820,656820,21327,11548,CHW,RP,RP
5187,Nicholas Ready,687573,687573,sa3009892,,MIA,3B,3B
5188,Nicholas Shumpert,663744,663744,sa875232,,WSH,SS,SS
5189,Nick Ahmed,605113,12147,12147,8833,ARI,SS,SS
5190,Nick Allen,669397,669397,22277,10857,OAK,2B/SS,2B/SS
5191,Nick Allgeyer,680430,680430,24486,11214,HOU,SP,SP
5192,Nick Anderson,623433,623433,18337,10474,ATL,RP,RP
5193,Nick Avila,687014,687014,sa3011532,,SF,RP,RP
5194,Nick Biddison,680994,680994,sa3019888,,LAD,3B,3B
5195,Nick Bitsko,691767,691767,sa3014476,,TB,SP,SP
5196,Nick Burdi,595897,595897,16074,8952,CHC,RP,RP
5197,Nick Castellanos,592206,11737,11737,8221,PHI,OF,OF
5198,Nick Ciuffo,624419,624419,16291,,FA,C,C
5199,Nick Dalesandro,663807,663807,sa3007503,,ARI,C,C
5200,Nick Decker,678006,678006,sa3008590,,BOS,OF,OF
5201,Nick Dini,664926,664926,18206,,TB,C,C
5202,Nick Dombkowski,694298,694298,sa3017201,,PIT,RP,RP
5203,Nick Duron,663975,663975,21092,,SF,RP,RP
5204,Nick Fortes,663743,663743,21538,11289,MIA,C,C
5205,Nick Frasso,693308,693308,sa3014492,,LAD,SP,SP
5206,Nick Gallagher,676711,676711,sa3005408,,CHW,RP,RP
5207,Nick Gonzales,693304,693304,27490,11038,PIT,2B,2B
5208,Nick Goody,580792,13685,13685,,FA,RP,RP
5209,Nick Gordon,624503,624503,16337,9786,MIN,2B/OF,2B/SS/ OF
5210,Nick Green,643340,643340,sa738690,10510,CIN,SP,SP
5211,Nick Heath,670084,670084,19577,10747,FA,OF,OF
5212,Nick Hernandez,663321,663321,sa918109,,SD,RP,RP
5213,Nick Kingham,592468,11694,11694,8698,FA,SP,SP
5214,Nick Lodolo,666157,666157,26378,10964,CIN,SP,SP
5215,Nick Loftin,679845,679845,sa3014511,,KC,SS,SS
5216,Nick Longhi,641802,641802,sa738434,,FA,OF,OF
5217,Nick Madrigal,663611,663611,20521,10297,CHC,2B/3B,2B/3B
5218,Nick Margevicius,676606,676606,20395,10612,ATL,RP,RP
5219,Nick Markakis,455976,5930,5930,,FA,OF,OF
5220,Nick Martinez,607259,12730,12730,8748,SD,SP,SP
5221,Nick Martini,605361,605361,12005,10039,CIN,OF,OF
5222,Nick Matera,682185,682185,sa3007528,,FA,C,C
5223,Nick Maton,665155,665155,21635,11016,DET,2B/3B/ OF,2B/3B/ OF
5224,Nick Mears,683232,683232,25376,10910,COL,RP,RP
5225,Nick Merkel,806581,806581,sa3019962,,MIL,RP,RP
5226,Nick Meyer,680722,680722,sa3007826,,NYM,C,C
5227,Nick Mikolajchak,679777,679777,sa3010303,,CLE,RP,RP
5228,Nick Morabito,703492,703492,,,NYM,,
5229,Nick Nastrini,680897,680897,sa3017413,,LAD,SP,SP
5230,Nick Neidert,663734,663734,18699,,CHC,SP,SP
5231,Nick Nelson,656793,656793,20153,10761,PHI,RP,RP
5232,Nick Northcut,678021,678021,sa3007640,,CIN,3B,3B
5233,Nick Pivetta,601713,601713,15454,9570,BOS,SP,SP
5234,Nick Plummer,663911,663911,18690,11405,CIN,OF,OF
5235,Nick Podkul,674951,674951,sa3006720,,PHI,2B,2B
5236,Nick Pratto,668472,668472,22117,10299,KC,1B/OF,1B/OF
5237,Nick Quintana,666161,666161,sa3010390,,CIN,3B,3B
5238,Nick Ramirez,598286,598286,12575,10619,NYY,RP,RP
5239,Nick Raposo,695596,695596,sa3015018,,STL,C,C
5240,Nick Richmond,689968,689968,sa3011538,,BAL,RP,RP
5241,Nick Robertson,687798,687798,26226,11805,LAD,RP,RP
5242,Nick Sandlin,680704,680704,20517,10930,CLE,RP,RP
5243,Nick Schnell,678010,678010,sa3007639,10300,TB,OF,OF
5244,Nick Senzel,669222,669222,19293,9776,CIN,3B/OF,3B/OF
5245,Nick Snyder,676766,676766,23493,11264,TEX,RP,RP
5246,Nick Sogard,686765,686765,sa1169919,,BOS,2B,2B
5247,Nick Solak,669256,669256,19294,9967,DET,OF,OF
5248,Nick Starr,681931,681931,sa3008488,,TEX,RP,RP
5249,Nick Swiney,676464,676464,sa3014542,,SF,SP,SP
5250,Nick Tanielu,657027,657027,sa829082,,FA,2b,2b
5251,Nick Tropeano,607374,12385,12385,,FA,RP,RP
5252,Nick Vespi,663989,663989,21093,11472,BAL,RP,RP
5253,Nick Vincent,543883,7555,7555,,FA,RP,RP
5254,Nick Ward,682187,682187,sa3007089,,PHI,2B,2B
5255,Nick Wells,657101,657101,sa828791,10978,WSH,SP,SP
5256,Nick Williams,608384,14330,14330,8717,FA,OF,OF
5257,Nick Wittgren,621295,15594,15594,9319,KC,RP,RP
5258,Nick Yorke,694377,694377,sa3014546,11145,BOS,2B,2B
5259,Nick Zwack,686873,686873,sa3017867,,SF,SP,SP
5260,Nicky Delmonico,547170,547170,13157,,FA,OF,OF
5261,Nicky Lopez,670032,670032,19339,10301,KC,2B/SS/ 3B,2B/SS/ 3B
5262,Nico Hoerner,663538,663538,21479,10302,CHC,2B/SS,2B/SS
5263,Nicolas Cruz,800395,800395,sa3019461,,LAD,SP,SP
5264,Nicolas Deschamps,683324,683324,sa3017732,,TOR,C,C
5265,Nicolas Garcia,683607,683607,sa3009313,,NYY,C,C
5266,Nicolas Torres,672831,672831,sa3002711,,FA,2B,2B
5267,Nicolas Vogt,687793,687793,sa3019984,,SD,OF,OF
5268,Nicolo Pinazzi,695950,695950,sa3015335,,CIN,SP,SP
5269,Nik Turley,543867,543867,5530,,FA,RP,RP
5270,Niko Decolati,680719,680719,sa3006670,,COL,OF,OF
5271,Niko Goodrum,592348,592348,12092,9747,FA,2B,2B
5272,Niko Hulsizer,680881,680881,sa3007053,,TB,OF,OF
5273,Niko Kavadas,694359,694359,sa3017337,,BOS,1B,1B
5274,Nivaldo Rodriguez,670550,670550,22449,,FA,RP,RP
5275,Nixon Encarnacion,800168,800168,,,LAA,P,P
5276,Noah Cameron,702070,702070,sa3018097,,KC,SP,SP
5277,Noah Campbell,668929,668929,sa3014878,,MIL,OF,OF
5278,Noah Cardenas,681433,681433,sa3017624,,MIN,C,C
5279,Noah Davis,663562,663562,25862,11347,COL,SP,SP
5280,Noah Dean,688629,688629,sa3020740,,BOS,SP,SP
5281,Noah Denoyer,690374,690374,sa3011889,,BAL,RP,RP
5282,Noah Mendlinger,702331,702331,sa3017001,,STL,2B,2B
5283,Noah Miller,695653,695653,sa3017512,,MIN,SS,SS
5284,Noah Murdock,668716,668716,sa919012,,KC,SP,SP
5285,Noah Owen,685344,685344,sa3017272,,CHW,SP,SP
5286,Noah Schultz,702273,702273,,,CHW,P,P
5287,Noah Skirrow,659418,659418,sa3014845,,PHI,RP,RP
5288,Noah Song,679977,679977,,,PHI,P,P
5289,Noah Syndergaard,592789,11762,11762,8681,LAD,SP,SP
5290,Noah Williamson,702476,702476,,,MIA,,
5291,Noe Ramirez,598287,12800,12800,,FA,RP,RP
5292,Noe Toribio,672848,672848,sa3003041,,PIT,SP,SP
5293,Noel Vela,676903,676903,sa3005177,,SD,SP,SP
5294,Noelberth Romero,682801,682801,sa3008808,,BAL,SS,SS
5295,Noelin Cuevas,800075,800075,sa3019054,,BAL,SP,SP
5296,Noelvi Marte,682622,682622,sa3008745,10419,CIN,SS,SS
5297,Nolan Arenado,571448,9777,9777,8223,STL,3B,3B
5298,Nolan Beltran,800179,800179,sa3018466,,PHI,SS,SS
5299,Nolan Blackwood,670154,670154,sa874212,,SEA,RP,RP
5300,Nolan Clenney,669639,669639,sa3015328,,NYM,RP,RP
5301,Nolan DeVos,801700,801700,sa3020453,,HOU,SP,SP
5302,Nolan Gorman,669357,669357,22263,10303,STL,2B/3B,2B/3B
5303,Nolan Hoffman,676510,676510,sa3007471,11775,BAL,RP,RP
5304,Nolan Jones,666134,666134,20529,10304,COL,1B/OF,1B/OF
5305,Nolan Kingham,663884,663884,sa3008224,,ATL,SP,SP
5306,Nolan Long,621048,621048,,,OAK,RP,RP
5307,Nolan Martinez,669228,669228,sa917988,,ATL,SP,SP
5308,Nolan Watson,663649,663649,sa874732,,SD,SP,SP
5309,Nomar Fana,694049,694049,sa3015691,,DET,OF,OF
5310,Nomar Mazara,608577,14553,14553,,WSH,OF,OF
5311,Nomar Rojas,684085,684085,sa3009742,,TB,RP,RP
5312,Nomar Velasquez,800196,800196,sa3019483,,CLE,SS,SS
5313,Norel Gonzalez,673476,673476,sa3014819,,MIA,OF,OF
5314,Norge Ruiz,650204,650204,19580,11540,OAK,RP,RP
5315,Norge Vera,694195,694195,sa3017468,,CHW,SP,SP
5316,Norkis Marcos,678850,678850,sa3005575,,PIT,SS,SS
5317,Norwith Gudino,660508,660508,sa872808,,BOS,RP,RP
5318,Obie Ricumstrict,676668,676668,sa3004282,,TEX,OF,OF
5319,Ocean Gabonia,695589,695589,sa3017391,,NYY,RP,RP
5320,Octavio Becerra,682777,682777,sa3008303,,LAD,RP,RP
5321,Odalvi Javier,660440,660440,sa877574,,WSH,SP,SP
5322,Odalys Peguero,692422,692422,sa3015626,,TB,SS,SS
5323,Oddanier Mosqueda,665996,665996,sa917882,,BOS,RP,RP
5324,Odrisamer Despaigne,628333,16017,16017,8826,FA,SP,SP
5325,Odubel Herrera,546318,11476,11476,,FA,OF,OF
5326,Oferman Hernandez,699386,699386,sa3016183,,CHC,OF,OF
5327,Ofreidy Gomez,628709,628709,sa737451,,BAL,SP,SP
5328,Olivber Moreno,678869,678869,sa3005778,,FA,OF,OF
5329,Oliver Carrillo,701324,701324,sa3019662,,SD,OF,OF
5330,Oliver Drake,543118,8823,8823,8408,FA,RP,RP
5331,Oliver Dunn,686554,686554,sa3010595,,PHI,2B,2B
5332,Oliver Garcia,666803,666803,sa917415,,PIT,RP,RP
5333,Oliver Ortega,661383,661383,21025,11278,MIN,RP,RP
5334,Oliver Perez,424144,1514,1514,4680,FA,RP,RP
5335,Olivier Basabe,676616,676616,sa3004933,,FA,2B,2B
5336,Oluwademilade Orimoloye,647309,647309,sa875027,,FA,OF,OF
5337,Omar Alfonzo,692657,692657,sa3015665,,PIT,C,C
5338,Omar Cruz,678316,678316,sa3006971,,PIT,SP,SP
5339,Omar De Los Santos,684519,684519,sa3008938,,NYM,OF,OF
5340,Omar Estevez,666784,666784,sa914242,,FA,SS,SS
5341,Omar Ferrera,808049,808049,sa3021597,,CHC,3B,3B
5342,Omar Florentino,682647,682647,sa3008758,,KC,SS,SS
5343,Omar Martinez,683079,683079,sa3008573,,NYY,C,C
5344,Omar Meregildo,660530,660530,sa872765,,FA,3B,3B
5345,Omar Narvaez,553882,13338,13338,9400,NYM,C,C
5346,Omar Rodriguez,678386,678386,sa3005736,,FA,C,C
5347,Omar Romero,800210,800210,sa3019092,,TOR,2B,2B
5348,Oneil Cruz,665833,665833,21711,10305,PIT,SS,SS
5349,Oneill Manzueta,680631,680631,sa3005942,,TB,OF,OF
5350,Onil Perez,692366,692366,sa3015610,,SF,C,C
5351,Onix Vega,681974,681974,sa3008007,,WSH,C,C
5352,Orelvis Martinez,682619,682619,sa3010692,10420,TOR,SS,SS
5353,Orion Kerkering,689147,689147,sa3020593,,PHI,RP,RP
5354,Orlando Arcia,606115,13185,13185,8950,ATL,2B/SS,2B/SS/ OF
5355,Orlando Martinez,678636,678636,sa3006664,,LAA,OF,OF
5356,Orlando Ortiz-Mayr,689508,689508,sa3018181,,LAD,RP,RP
5357,Orlando Ribalta,687377,687377,sa3011344,,WSH,RP,RP
5358,Orlando Rodriguez,689620,689620,sa3011421,,MIN,SP,SP
5359,Oscar Aude,691433,691433,sa3018380,,FA,OF,OF
5360,Oscar Campos,658652,658652,sa831986,,FA,C,C
5361,Oscar Colas,693049,693049,30162,11181,CHW,OF,OF
5362,Oscar Colina,698928,698928,sa3018010,,MIA,OF,OF
5363,Oscar Gonzalez,660757,660757,20970,10306,CLE,OF,OF
5364,Oscar Hernandez,683427,683427,sa3010155,,KC,C,C
5365,Oscar Mercado,640458,640458,16375,9846,SD,OF,OF
5366,Oscar Rayo,699325,699325,sa3016749,,KC,RP,RP
5367,Oscar Santos,687480,687480,sa3010598,,ARI,C,C
5368,Oscar Silverio,692649,692649,sa3016135,,NYY,C,C
5369,Osiel Rodriguez,682640,682640,sa3009991,10421,NYY,RP,RP
5370,Osiris German,672870,672870,sa3003046,,MIN,RP,RP
5371,Osiris Johnson,677341,677341,sa3008110,,MIA,SS,SS
5372,Osleivis Basabe,678545,678545,sa3006594,,TB,SS,SS
5373,Osmy Gregorio,668577,668577,sa917348,,LAA,SS,SS
5374,Osvaldo Abreu,622435,622435,sa657398,,FA,SS,SS
5375,Osvaldo Bido,674370,674370,23150,11808,PIT,SP,SP
5376,Osvaldo Duarte,650560,650560,sa828299,,FA,SS,SS
5377,Osvaldo Gavilan,683482,683482,sa3008873,,FA,OF,OF
5378,Osvaldo Heredia,808529,808529,sa3021282,,MIA,OF,OF
5379,Osvaldo Hernandez,674372,674372,sa975541,,SD,SP,SP
5380,Osvaldo Tovalin,694976,694976,sa3016927,,STL,3B,3B
5381,Oswal Leones,681610,681610,sa3005945,,FA,OF,OF
5382,Oswal Rada,692594,692594,sa3015651,,COL,C,C
5383,Oswald Peraza,672724,672724,22823,11156,NYY,SS,SS
5384,Oswaldo Aponte,808713,808713,sa3021023,,MIA,SP,SP
5385,Oswaldo Cabrera,665828,665828,21707,11391,NYY,3B/OF,SS/3B/ OF
5386,Oswaldo Ladera,692360,692360,sa3016540,,SF,OF,OF
5387,Oswaldo Linares,692021,692021,sa3015593,,SD,C,C
5388,Oswaldo Osorio,800424,800424,sa3018560,,LAD,SS,SS
5389,Otoniel Vallejo,685738,685738,sa3009339,,FA,OF,OF
5390,Otto Kemp,805249,805249,sa3020577,,PHI,2B,2B
5391,Otto Lopez,672640,672640,19608,10422,TOR,SS,SS
5392,Owen Caissie,683357,683357,sa3014465,,CHC,OF,OF
5393,Owen Holt,700177,700177,sa3017861,,CIN,RP,RP
5394,Owen Kellington,701685,701685,sa3018801,,PIT,SP,SP
5395,Owen Miller,680911,680911,24655,10423,MIL,1B/2B/ 3B,1B/2B/ 3B
5396,Owen Murphy,702566,702566,sa3020330,,ATL,SP,SP
5397,Owen Sharts,680714,680714,sa3019236,,PIT,RP,RP
5398,Owen White,669391,669391,22273,11601,TEX,SP,SP
5399,Ozzie Albies,645277,16556,16556,9721,ATL,2B,2B
5400,P.J. Higgins,664731,664731,18433,10917,CHC,C/1B,C/1B
5401,P.J. Poulin,676571,676571,sa3007223,,COL,RP,RP
5402,Pablo Aldonis,692454,692454,sa3018289,,WSH,SP,SP
5403,Pablo Aliendo,680846,680846,sa3006220,,CHC,C,C
5404,Pablo Guerrero,808326,808326,sa3021249,,TEX,OF,OF
5405,Pablo Lopez,641154,641154,17085,9876,MIN,SP,SP
5406,Pablo Mujica,682932,682932,sa3009596,,NYY,RP,RP
5407,Pablo Olivares,660690,660690,sa872547,,FA,OF,OF
5408,Pablo Reyes,622569,622569,16357,10098,BOS,SS,SS
5409,Pablo Sandoval,467055,5409,5409,,FA,1B,1B/3B
5410,Packy Naughton,676050,676050,23292,11256,STL,RP,RP
5411,Paolo Espino,502179,8246,8246,9658,WSH,RP,RP
5412,Parker Bates,687614,687614,sa3017112,,KC,OF,OF
5413,Parker Bugg,643239,643239,sa738946,,FA,RP,RP
5414,Parker Caracci,674178,674178,sa3010619,,TOR,RP,RP
5415,Parker Chavers,685091,685091,sa3017939,,CHC,OF,OF
5416,Parker Dunshee,670161,670161,sa873274,10862,SF,SP,SP
5417,Parker Harm,690216,690216,sa3017198,,KC,RP,RP
5418,Parker Markel,571917,571917,12106,,FA,RP,RP
5419,Parker Meadows,678009,678009,sa3007943,10307,DET,OF,OF
5420,Parker Messick,800048,800048,sa3020748,,CLE,SP,SP
5421,Parker Mushinski,656786,656786,21324,11451,HOU,RP,RP
5422,Pat Monteverde,687287,687287,sa3016940,,MIA,SP,SP
5423,Pat Valaika,642162,14885,14885,,LAD,2B,2B/SS
5424,Pat Winkel,680868,680868,sa3017556,,MIN,C,C
5425,Patricio Aquino,699223,699223,sa3016510,,MIL,SP,SP
5426,Patrick Bailey,672275,672275,27478,11102,SF,C,C
5427,Patrick Corbin,571578,9323,9323,8272,WSH,SP,SP
5428,Patrick DeMarco,668792,668792,sa3011702,,FA,OF,OF
5429,Patrick Dorrian,657562,657562,sa3007629,,MIL,3B,3B
5430,Patrick Frick,687518,687518,sa3009891,,FA,SS,SS
5431,Patrick Hilson,680713,680713,sa3007048,,SF,OF,OF
5432,Patrick Kivlehan,623182,13910,13910,,FA,3B,3B
5433,Patrick Mazeika,664850,664850,18142,,LAD,DH,C
5434,Patrick Murphy,641907,641907,19712,,MIN,RP,RP
5435,Patrick Romeri,689256,689256,sa3010723,,FA,OF,OF
5436,Patrick Ruotolo,669018,669018,sa856262,,WSH,RP,RP
5437,Patrick Sandoval,663776,663776,19447,10308,LAA,SP,SP
5438,Patrick Weigel,622256,622256,17792,,FA,RP,RP
5439,Patrick Wicklander,677353,677353,sa3017304,,TB,SP,SP
5440,Patrick Wisdom,621550,13602,13602,9805,CHC,3B,1B/3B/ OF
5441,Paul Blackburn,621112,14739,14739,9578,OAK,SP,SP
5442,Paul Campbell,669294,669294,22248,10957,MIA,RP,RP
5443,Paul DeJong,657557,657557,18015,9666,STL,SS,SS
5444,Paul Fry,643316,15832,15832,9529,TOR,RP,RP
